fragility_score,sustainability_priority,durability_requirement,max_packaging_cost,material_cost,innovation_level,recommended,cost_efficiency,durability_pressure,eco_pressure,eco_cost_tradeoff
,,,,0.34060591266700124,0.6962624136327918,0,,,,
,,,,-0.6748935934971779,0.6962624136327918,1,,,,
0.0,0.0,0.0,0.0,-1.5382061531036606,-0.4236706949932202,0,-1.5382061531036604,0.0,0.16450616378948657,0.7090121052195352
0.0,0.0,0.0,0.0,-1.4909453727384707,-0.4236706949932202,1,-1.4909453727384705,0.0,0.16450616378948657,0.649411259296721
,,,,0.9935046434997211,0.6962624136327918,1,,,,
0.0,0.0,0.0,0.0,-0.8165924077113133,0.6962624136327918,1,-0.816592407711313,0.0,1.5162412812051536,0.12357162317680681
0.0,0.0,0.0,0.0,-0.41549318940885455,-1.5436038036192323,0,-0.41549318940885427,0.0,-1.1872289536261804,-0.04242057149342416
,,,,0.5030421671203509,0.6962624136327918,0,,,,
,,,,-1.3582473680645724,0.6962624136327918,1,,,,
,,,,-0.13206835610220738,0.6962624136327918,1,,,,
0.0,0.0,0.0,0.0,0.17706166374725282,-1.5436038036192323,0,0.17706166374725338,0.0,-1.1872289536261804,-0.20316399257480025
,,,,-0.333691108778119,1.816195522258804,1,,,,
,,,,-0.7157648268907553,0.6962624136327918,1,,,,
0.0,0.0,0.0,0.0,-0.4715858204027466,-1.5436038036192323,0,-0.47158582040274605,0.0,-1.1872289536261804,-0.022789358935521975
,,,,1.4795517535850704,0.6962624136327918,0,,,,
,,,,-0.33012304219289546,0.6962624136327918,1,,,,
,,,,-1.3652653379729884,0.6962624136327918,1,,,,
0.0,0.0,0.0,0.0,2.012584120775683,-0.4236706949932202,0,2.0125841207756845,0.0,0.16450616378948657,-0.4449347681837475
,,,,0.34250626428516384,0.6962624136327918,0,,,,
,,,,1.8890376026595708,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,-2.005769316497017,-1.5436038036192323,1,-2.0057693164970165,0.0,-1.1872289536261804,1.7314213315462927
0.0,0.0,0.0,0.0,-0.7674212086089545,-1.5436038036192323,0,-0.767421208608954,0.0,-1.1872289536261804,0.09953061887968279
,,,,0.5620742886051123,0.6962624136327918,1,,,,
,,,,-0.7631888312173539,0.6962624136327918,1,,,,
,,,,0.1719968907708948,0.6962624136327918,1,,,,
0.0,0.0,0.0,0.0,-2.303737169115253,-1.5436038036192323,1,-2.3037371691152533,0.0,-1.1872289536261804,3.619170387099225
,,,,-1.3794391508459498,1.816195522258804,1,,,,
,,,,1.8262410932808077,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,-0.35720793499361425,0.6962624136327918,1,-0.3572079349936137,0.0,1.5162412812051536,-0.06182633419619411
0.0,0.0,0.0,0.0,-0.947323760550911,-0.4236706949932202,0,-0.9473237605509108,0.0,0.16450616378948657,0.19402325330812023
0.0,0.0,0.0,0.0,-0.08341930511143139,-0.4236706949932202,0,-0.08341930511143097,0.0,0.16450616378948657,-0.14144585779302898
,,,,-1.4395057716211168,0.6962624136327918,0,,,,
,,,,1.0125027114435396,1.816195522258804,0,,,,
0.0,0.0,0.0,0.0,-0.17608712377518584,-1.5436038036192323,0,-0.1760871237751855,0.0,-1.1872289536261804,-0.1164257986102367
0.0,0.0,0.0,0.0,-0.99059196861265,-0.4236706949932202,1,-0.9905919686126495,0.0,0.16450616378948657,0.21970413043589043
,,,,-0.33322724960797595,1.816195522258804,0,,,,
,,,,1.2665933182612255,0.6962624136327918,0,,,,
,,,,-1.296771616630345,1.816195522258804,1,,,,
,,,,1.0465704303816923,0.6962624136327918,0,,,,
,,,,-1.2009882204607778,0.6962624136327918,0,,,,
,,,,-1.2969960521610364,1.816195522258804,1,,,,
,,,,0.44569750456497575,0.6962624136327918,1,,,,
,,,,0.5946560319507637,0.6962624136327918,1,,,,
0.0,0.0,0.0,0.0,1.2036157635328495,0.6962624136327918,1,1.20361576353285,0.0,1.5162412812051536,-0.3663489890322948
0.0,0.0,0.0,0.0,0.36768850293628824,-0.4236706949932202,0,0.3676885029362887,0.0,0.16450616378948657,-0.2417046955115207
,,,,0.99744290758365,0.6962624136327918,1,,,,
,,,,-1.2021970683045307,0.6962624136327918,1,,,,
,,,,0.8714267318285792,1.816195522258804,0,,,,
0.0,0.0,0.0,0.0,0.21418819075736473,-1.5436038036192323,0,0.21418819075736525,0.0,-1.1872289536261804,-0.21106458795016025
0.0,0.0,0.0,0.0,0.9054627209829998,-0.4236706949932202,0,0.9054627209830007,0.0,0.16450616378948657,-0.32850946552892446
,,,,1.1474464382118301,0.6962624136327918,0,,,,
,,,,-0.15139380983400974,0.6962624136327918,0,,,,
,,,,0.1888112975960543,0.6962624136327918,1,,,,
,,,,0.5325663001275238,0.6962624136327918,0,,,,
,,,,0.3518500614999407,0.6962624136327918,1,,,,
,,,,0.17323880008228237,0.6962624136327918,1,,,,
,,,,0.09126974944001862,0.6962624136327918,1,,,,
,,,,-1.5697520011306998,0.6962624136327918,1,,,,
,,,,1.954914669623438,1.816195522258804,1,,,,
,,,,0.852161660683785,0.6962624136327918,0,,,,
,,,,0.08214372073750112,0.6962624136327918,0,,,,
,,,,-1.387790012845663,0.6962624136327918,0,,,,
,,,,1.4379412949928307,0.6962624136327918,0,,,,
,,,,0.918936762131326,0.6962624136327918,1,,,,
,,,,0.9663354096215011,0.6962624136327918,1,,,,
,,,,-0.7892223082926585,0.6962624136327918,1,,,,
,,,,0.7679031644113645,0.6962624136327918,1,,,,
,,,,-1.5353798102271592,0.6962624136327918,1,,,,
,,,,-0.9760284590636037,0.6962624136327918,0,,,,
,,,,0.6007893747739361,1.816195522258804,0,,,,
,,,,-0.6962632022686314,1.816195522258804,1,,,,
,,,,-1.0589008056646976,0.6962624136327918,1,,,,
,,,,-0.42860895306590907,0.6962624136327918,0,,,,
,,,,-0.5433056283354539,0.6962624136327918,1,,,,
,,,,-1.3568842874553275,0.6962624136327918,1,,,,
,,,,1.9403666647071278,0.6962624136327918,0,,,,
,,,,-0.11237870731146397,1.816195522258804,1,,,,
,,,,-0.6085906797054043,0.6962624136327918,1,,,,
,,,,-0.47298383515063286,1.816195522258804,1,,,,
,,,,-0.5074428717866656,0.6962624136327918,1,,,,
,,,,2.153715409014674,1.816195522258804,0,,,,
,,,,-0.4456923292385832,0.6962624136327918,1,,,,
0.0,0.0,0.0,0.0,-0.47433322927602056,-1.5436038036192323,0,-0.47433322927602023,0.0,-1.1872289536261804,-0.021802487164991575
0.0,0.0,0.0,0.0,-0.12141240518578897,-0.4236706949932202,1,-0.12141240518578847,0.0,0.16450616378948657,-0.13140472099408435
,,,,-0.5952234195719865,0.6962624136327918,1,,,,
,,,,-2.06468097046612,0.6962624136327918,1,,,,
,,,,0.2809213895601898,1.816195522258804,1,,,,
,,,,0.6629994505635585,1.816195522258804,0,,,,
,,,,-0.11918471964360516,1.816195522258804,1,,,,
0.0,0.0,0.0,0.0,-1.3645080212369818,-0.4236706949932202,0,-1.3645080212369818,0.0,0.16450616378948657,0.5105874347265875
,,,,-0.8834837845565604,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,0.641243281114811,-0.4236706949932202,0,0.6412432811148113,0.0,0.16450616378948657,-0.28934473827143387
0.0,0.0,0.0,0.0,0.3895869199175524,-1.5436038036192323,1,0.3895869199175528,0.0,-1.1872289536261804,-0.24582825161570937
,,,,-0.002582290205198925,0.6962624136327918,1,,,,
,,,,-1.0268443232219095,0.6962624136327918,1,,,,
,,,,1.123880314084754,1.816195522258804,0,,,,
,,,,0.5584667974329872,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,-0.10326265568112895,-0.4236706949932202,0,-0.10326265568112865,0.0,0.16450616378948657,-0.13623804330645628
,,,,-0.6221866976659708,0.6962624136327918,0,,,,
,,,,-0.08245838002493122,0.6962624136327918,0,,,,
,,,,1.2966852236644644,0.6962624136327918,1,,,,
0.0,0.0,0.0,0.0,1.772247492669113,0.6962624136327918,1,1.7722474926691139,0.0,1.5162412812051536,-0.42455141330286067
,,,,-1.295375796596385,0.6962624136327918,1,,,,
,,,,1.5950653241180754,0.6962624136327918,1,,,,
,,,,-0.5373100784099505,0.6962624136327918,1,,,,
,,,,-0.5965644304570207,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,-0.33712428176794396,-1.5436038036192323,1,-0.3371242817679435,0.0,-1.1872289536261804,-0.06829197734330267
0.0,0.0,0.0,0.0,0.8765984008063119,-0.4236706949932202,0,0.8765984008063126,0.0,0.16450616378948657,-0.32451193978687565
0.0,0.0,0.0,0.0,1.562386381930772,0.6962624136327918,1,1.562386381930773,0.0,1.5162412812051536,-0.4048760052881754
,,,,-0.7179354985729628,0.6962624136327918,0,,,,
,,,,-0.7942966020052893,0.6962624136327918,1,,,,
,,,,-0.8361689397431258,0.6962624136327918,0,,,,
,,,,-0.9544125665184957,0.6962624136327918,1,,,,
,,,,-0.12168420309405333,0.6962624136327918,0,,,,
,,,,-0.2461652046762659,0.6962624136327918,1,,,,
,,,,1.0701227072317272,0.6962624136327918,1,,,,
0.0,0.0,0.0,0.0,0.9281833582886246,-0.4236706949932202,0,0.9281833582886255,0.0,0.16450616378948657,-0.3316114801892792
,,,,0.3724429505434972,0.6962624136327918,0,,,,
,,,,0.05230748970660542,0.6962624136327918,1,,,,
,,,,1.5017047269115102,1.816195522258804,0,,,,
0.0,0.0,0.0,0.0,1.4118646222689037,-1.5436038036192323,0,1.4118646222689044,0.0,-1.1872289536261804,-0.38952924565109315
0.0,0.0,0.0,0.0,-1.720218911070924,-1.5436038036192323,0,-1.7202189110709236,0.0,-1.1872289536261804,0.9918690751437512
,,,,-1.0509782812126947,0.6962624136327918,1,,,,
0.0,0.0,0.0,0.0,-1.4881714703326658,-1.5436038036192323,1,-1.4881714703326656,0.0,-1.1872289536261804,0.6460566537228355
,,,,0.11119207247506589,0.6962624136327918,1,,,,
,,,,0.7407122944301475,1.816195522258804,1,,,,
,,,,0.6074684050246157,0.6962624136327918,0,,,,
,,,,-0.9496405615090645,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,-1.2386236885533042,-0.4236706949932202,1,-1.238623688553304,0.0,0.16450616378948657,0.3961179104530049
,,,,-0.24021572872568084,0.6962624136327918,0,,,,
,,,,-1.126945745975758,0.6962624136327918,1,,,,
,,,,-0.31635102031477746,0.6962624136327918,0,,,,
,,,,0.5125621969536042,0.6962624136327918,0,,,,
,,,,0.7248389245716689,1.816195522258804,1,,,,
,,,,1.5563883657530122,0.6962624136327918,1,,,,
,,,,0.4575245582710349,1.816195522258804,1,,,,
,,,,-0.2334510985715978,0.6962624136327918,1,,,,
,,,,0.7667785834929383,1.816195522258804,0,,,,
,,,,0.42124405978992047,0.6962624136327918,0,,,,
,,,,-1.3273251650672928,0.6962624136327918,1,,,,
,,,,1.6363504691392234,0.6962624136327918,0,,,,
,,,,0.30778670893454607,0.6962624136327918,0,,,,
,,,,-0.7650253000323236,0.6962624136327918,1,,,,
,,,,-1.7709973707877666,0.6962624136327918,1,,,,
,,,,-0.4178354925448926,0.6962624136327918,0,,,,
,,,,-0.0022574317789145638,0.6962624136327918,1,,,,
,,,,0.21662805051817197,0.6962624136327918,0,,,,
,,,,0.9507787113420485,0.6962624136327918,1,,,,
,,,,-0.07133222328219445,0.6962624136327918,1,,,,
,,,,-0.5243424049575691,0.6962624136327918,1,,,,
,,,,0.3518907059769318,1.816195522258804,1,,,,
,,,,-1.042517544476531,1.816195522258804,1,,,,
,,,,-0.5756635257427369,0.6962624136327918,0,,,,
,,,,0.8785986830192839,1.816195522258804,0,,,,
,,,,-0.41252475556906903,0.6962624136327918,1,,,,
,,,,0.1314727831505101,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,0.8418509440627481,-0.4236706949932202,0,0.8418509440627484,0.0,0.16450616378948657,-0.3196133836768749
0.0,0.0,0.0,0.0,-0.5808641932064985,0.6962624136327918,1,-0.5808641932064982,0.0,1.5162412812051536,0.018430106383701364
,,,,-0.48795230124259514,0.6962624136327918,1,,,,
0.0,0.0,0.0,0.0,-0.17627486603199866,0.6962624136327918,1,-0.17627486603199805,0.0,1.5162412812051536,-0.11637324899960583
0.0,0.0,0.0,0.0,-0.6578202784569844,-0.4236706949932202,1,-0.6578202784569839,0.0,0.16450616378948657,0.05009551260276549
0.0,0.0,0.0,0.0,1.2557670447697524,-0.4236706949932202,0,1.255767044769753,0.0,0.16450616378948657,-0.37238261839756104
0.0,0.0,0.0,0.0,2.4960251220383056,0.6962624136327918,1,2.496025122038307,0.0,1.5162412812051536,-0.48023287125339637
,,,,0.14017054306770882,0.6962624136327918,0,,,,
,,,,0.7066584315274894,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,-0.7048454489911578,0.6962624136327918,1,-0.7048454489911573,0.0,1.5162412812051536,0.07064320334628678
,,,,0.5294842718328763,1.816195522258804,1,,,,
0.0,0.0,0.0,0.0,0.3749277789133422,0.6962624136327918,0,0.3749277789133428,0.0,1.5162412812051536,-0.24307436249424533
0.0,0.0,0.0,0.0,-0.3685458629924432,-0.4236706949932202,1,-0.36854586299244296,0.0,0.16450616378948657,-0.05812721036412495
0.0,0.0,0.0,0.0,-1.1391267169170327,-0.4236706949932202,1,-1.1391267169170325,0.0,0.16450616378948657,0.31864688485993803
,,,,0.9491650416300238,0.6962624136327918,0,,,,
,,,,0.21657546854057005,0.6962624136327918,0,,,,
,,,,1.2540466448692449,0.6962624136327918,1,,,,
,,,,-1.7542211652479687,0.6962624136327918,0,,,,
,,,,0.46862181427137845,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,0.3995145273868169,0.6962624136327918,0,0.39951452738681764,0.0,1.5162412812051536,-0.2476785077204872
,,,,2.10423110121944,1.816195522258804,1,,,,
,,,,-0.2610774706987029,0.6962624136327918,0,,,,
,,,,-0.9822513407633496,1.816195522258804,0,,,,
0.0,0.0,0.0,0.0,-1.8909784777508736,-0.4236706949932202,0,-1.8909784777508736,0.0,0.16450616378948657,1.371927277220865
,,,,0.4822381207192793,1.816195522258804,1,,,,
0.0,0.0,0.0,0.0,-1.630934272877166,-1.5436038036192323,1,-1.6309342728771659,0.0,-1.1872289536261804,0.8411619864923195
,,,,0.8668933740302265,0.6962624136327918,1,,,,
,,,,0.983955545731658,0.6962624136327918,0,,,,
,,,,0.39583536997207047,0.6962624136327918,0,,,,
,,,,0.928805637781411,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,0.0036375969274184254,0.6962624136327918,1,0.0036375969274189107,0.0,1.5162412812051536,-0.1633926428097779
,,,,-0.6791695041340602,0.6962624136327918,1,,,,
,,,,0.8058396589879874,1.816195522258804,0,,,,
0.0,0.0,0.0,0.0,-2.2425985559221506,-1.5436038036192323,1,-2.2425985559221506,0.0,-1.1872289536261804,3.03439856405881
0.0,0.0,0.0,0.0,0.023088965585605043,-1.5436038036192323,1,0.023088965585605404,0.0,-1.1872289536261804,-0.1681049864390436
,,,,0.43809341153914483,0.6962624136327918,0,,,,
,,,,1.5247901223127636,0.6962624136327918,1,,,,
0.0,0.0,0.0,0.0,-1.196598888132944,-1.5436038036192323,0,-1.1965988881329437,0.0,-1.1872289536261804,0.36215136463787106
,,,,1.9913799284984675,1.816195522258804,0,,,,
0.0,0.0,0.0,0.0,-0.3585374874623546,-0.4236706949932202,1,-0.3585374874623541,0.0,0.16450616378948657,-0.0613944015206178
,,,,-1.317469142366004,1.816195522258804,1,,,,
,,,,-1.4176074056112964,0.6962624136327918,1,,,,
,,,,1.6950721419077328,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,-0.019362061095300163,0.6962624136327918,1,-0.019362061095299726,0.0,1.5162412812051536,-0.15773267925582765
,,,,0.6470909573898398,1.816195522258804,1,,,,
,,,,-0.05372575730648556,1.816195522258804,1,,,,
,,,,0.22908602985584972,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,0.6351834421684979,-1.5436038036192323,0,0.6351834421684985,0.0,-1.1872289536261804,-0.28837386551455935
,,,,0.563831140152797,1.816195522258804,1,,,,
,,,,1.0482515742814476,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,-0.30508660733566556,-0.4236706949932202,1,-0.30508660733566506,0.0,0.16450616378948657,-0.07838225219949745
,,,,-1.072051146890085,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,0.642959955455303,-0.4236706949932202,0,0.6429599554553038,0.0,0.16450616378948657,-0.28961913560340835
,,,,-0.7640000866261348,1.816195522258804,1,,,,
,,,,-0.2960562002753147,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,-1.3515951025348336,-0.4236706949932202,1,-1.3515951025348334,0.0,0.16450616378948657,0.49786690017877666
0.0,0.0,0.0,0.0,0.2462620809382362,0.6962624136327918,1,0.2462620809382368,0.0,1.5162412812051536,-0.21773005341734675
0.0,0.0,0.0,0.0,-0.2616466202868979,-1.5436038036192323,1,-0.2616466202868975,0.0,-1.1872289536261804,-0.0916414399697242
,,,,-0.16087613507907636,0.6962624136327918,1,,,,
,,,,-0.8652349620279076,0.6962624136327918,0,,,,
,,,,-0.5293781786733511,0.6962624136327918,1,,,,
,,,,-0.9961599372530027,0.6962624136327918,0,,,,
,,,,1.4954195699302673,0.6962624136327918,1,,,,
,,,,-0.6180204901018636,1.816195522258804,1,,,,
,,,,-0.9394755136756558,1.816195522258804,1,,,,
,,,,-0.23219390887007002,0.6962624136327918,0,,,,
,,,,1.9308659255270488,0.6962624136327918,0,,,,
,,,,0.7281049686396741,0.6962624136327918,0,,,,
,,,,-0.374058609280633,0.6962624136327918,0,,,,
,,,,0.5647819141862521,1.816195522258804,1,,,,
,,,,1.0794068175531548,0.6962624136327918,0,,,,
,,,,-0.34358593954762834,1.816195522258804,0,,,,
,,,,0.22522538644556445,0.6962624136327918,1,,,,
,,,,0.0668460601611426,0.6962624136327918,0,,,,
,,,,1.2113850476952626,0.6962624136327918,1,,,,
,,,,-0.2107348823448448,0.6962624136327918,1,,,,
,,,,-1.4265915059090615,0.6962624136327918,1,,,,
,,,,-1.1776035981801873,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,1.066283785971129,-0.4236706949932202,0,1.0662837859711294,0.0,0.16450616378948657,-0.3496625698355429
,,,,-0.5148624710253216,0.6962624136327918,1,,,,
0.0,0.0,0.0,0.0,-0.06943072731441041,0.6962624136327918,1,-0.06943072731440991,0.0,1.5162412812051536,-0.1450700218055731
,,,,0.647803283471185,1.816195522258804,1,,,,
,,,,1.0422818730342043,1.816195522258804,1,,,,
0.0,0.0,0.0,0.0,0.8428810087466677,-1.5436038036192323,1,0.842881008746668,0.0,-1.1872289536261804,-0.31975997721931537
0.0,0.0,0.0,0.0,0.9914831323880247,0.6962624136327918,1,0.9914831323880255,0.0,1.5162412812051536,-0.3400527126559362
,,,,1.2008513754398213,1.816195522258804,0,,,,
,,,,0.9739696331713237,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,1.0213484265642632,0.6962624136327918,1,1.0213484265642636,0.0,1.5162412812051536,-0.3439358343546829
,,,,-0.15216930392829092,0.6962624136327918,0,,,,
,,,,0.1608552148525772,0.6962624136327918,0,,,,
,,,,-0.2359977629927875,0.6962624136327918,1,,,,
0.0,0.0,0.0,0.0,-0.5267408977444479,-0.4236706949932202,0,-0.5267408977444475,0.0,0.16450616378948657,-0.0025014320326549227
,,,,0.33874181963431776,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,0.10092735991819801,-0.4236706949932202,1,0.1009273599181985,0.0,0.16450616378948657,-0.1863090146287086
,,,,0.6242429954097392,0.6962624136327918,0,,,,
,,,,-0.40376577774014577,0.6962624136327918,1,,,,
,,,,-0.8439922396446319,0.6962624136327918,0,,,,
,,,,-0.2373711007403465,0.6962624136327918,1,,,,
,,,,0.08393129802091721,0.6962624136327918,0,,,,
,,,,-0.9000550568428078,1.816195522258804,1,,,,
,,,,-1.0081212335806524,0.6962624136327918,1,,,,
,,,,0.6202606053024916,1.816195522258804,0,,,,
,,,,-1.13981438611546,1.816195522258804,1,,,,
,,,,0.9162154673115113,0.6962624136327918,0,,,,
,,,,0.29934295718977894,0.6962624136327918,0,,,,
0.0,0.0,0.0,0.0,1.3033613013311849,-1.5436038036192323,0,1.3033613013311853,0.0,-1.1872289536261804,-0.377752076568884
0.0,0.0,0.0,0.0,-0.17398510844245318,-1.5436038036192323,0,-0.1739851084424526,0.0,-1.1872289536261804,-0.11701362708300213
0.0,0.0,0.0,0.0,-0.29295692796855033,-0.4236706949932202,1,-0.29295692796854994,0.0,0.16450616378948657,-0.08213260952137494
,,,,-0.39255131766631957,0.6962624136327918,1,,,,
0.0,0.0,0.0,0.0,0.8674671178000843,-0.4236706949932202,0,0.8674671178000849,0.0,0.16450616378948657,-0.3232338730914695
0.0,0.0,0.0,0.0,-0.19236974468567067,-1.5436038036192323,1,-0.1923697446856704,0.0,-1.1872289536261804,-0.11183907708294956
,,,,2.069250100272174,1.816195522258804,0,,,,
0.0,0.0,0.0,0.0,0.864546575028289,-0.4236706949932202,1,0.8645465750282897,0.0,0.16450616378948657,-0.3228237179032468
0.0,0.0,0.0,0.0,0.34060591266700124,-0.4236706949932202,0,0.3406059126670017,0.0,0.16450616378948657,-0.2365229826404257
,,,,-0.07700915894119062,0.6962624136327918,1,,,,
